video_id,title,path,recording_at,recording_end,track_id,tracker_id,start_time,end_time,object_type,width,length,detection_time,x_cord_m,y_cord_m,total_kms,speed_km_h,direction
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:41.445121,113.38139,192.76231,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:41.484743,113.38564,192.75943,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:41.526019,113.38598,192.75166,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:41.563874,113.38181,192.75223,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:41.602757,113.38004,192.75333,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:41.641457,113.35990,192.75252,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:41.688348,113.37469,192.74770,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:41.766026,113.38023,192.74306,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:41.808067,113.37241,192.72939,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:41.849318,113.35983,192.73119,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:41.890432,113.35426,192.74396,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:41.929953,113.34883,192.74637,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:41.970275,113.33756,192.73976,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:42.010961,113.32674,192.73050,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:42.089555,113.33191,192.71384,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:42.132671,113.31805,192.70790,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:42.172475,113.31590,192.66943,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:42.216684,113.31974,192.64803,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:42.259906,113.32491,192.63515,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:42.302603,113.32492,192.62402,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:42.344548,113.32314,192.61943,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:42.388144,113.33021,192.62271,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:42.429872,113.32340,192.62759,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:42.472863,113.29379,192.62956,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:42.515757,113.29298,192.62250,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:42.559079,113.29688,192.62370,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:42.602011,113.29140,192.62416,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:42.642684,113.29759,192.62392,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:42.684066,113.30341,192.63127,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:42.725409,113.31858,192.64055,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:42.77019,113.32771,192.64784,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:42.816353,113.31545,192.65393,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:42.86092,113.32201,192.66423,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:42.904798,113.32423,192.68129,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:42.95115,113.32487,192.69354,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:42.992896,113.32773,192.70671,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:43.041051,113.33105,192.71719,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:43.091603,113.35294,192.72632,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:43.135327,113.36933,192.73946,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:43.181751,113.37463,192.75351,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:43.225193,113.38335,192.75476,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:43.270461,113.38965,192.76855,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:43.316683,113.39069,192.77612,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:43.362268,113.39461,192.78462,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:43.411798,113.38644,192.78821,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:43.465807,113.39086,192.79974,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:43.514876,113.38339,192.80743,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:43.60008,113.36570,192.81651,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:43.644472,113.35129,192.80818,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:43.6892,113.33723,192.80273,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:43.734516,113.34548,192.79842,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:43.778208,113.36005,192.79480,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:43.822912,113.36980,192.79018,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:43.867196,113.37660,192.79268,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:43.911588,113.41328,192.78856,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:43.955711,113.42668,192.78575,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:44.001044,113.41098,192.77966,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:44.048543,113.40152,192.78198,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:44.094212,113.39509,192.77251,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:44.138351,113.38526,192.80562,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:44.183159,113.37962,192.81709,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:44.226294,113.36090,192.83783,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:44.269174,113.34818,192.84335,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:44.342578,113.33004,192.85626,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:44.391356,113.32122,192.89381,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:44.435033,113.31417,192.90817,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:44.479994,113.30700,192.92879,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:44.523696,113.29560,192.91879,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:44.567969,113.28223,192.91270,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:44.616143,113.27340,192.91257,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:44.663572,113.26895,192.90862,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:44.709449,113.26955,192.93068,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:44.756153,113.25247,192.93236,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:44.803566,113.24209,192.92470,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:44.849966,113.23322,192.92343,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:44.896705,113.22757,192.93741,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:44.944388,113.21352,192.93272,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:45.018809,113.19979,192.95508,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:45.092624,113.18596,192.97464,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:45.14139,113.17492,193.00900,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:45.189704,113.17548,193.03108,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:45.269109,113.17776,193.05812,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:45.323463,113.18034,193.07539,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:45.371952,113.15095,193.11339,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:45.421496,113.15318,193.17625,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:45.470193,113.15362,193.21210,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:45.521957,113.14650,193.24335,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:45.572996,113.15620,193.25249,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:45.623861,113.17393,193.26575,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:45.670062,113.20065,193.28757,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:45.71693,113.20893,193.27811,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:45.804732,113.18159,193.25912,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:45.852196,113.16913,193.25032,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:45.898688,113.15962,193.26382,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:45.94709,113.15562,193.29521,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:45.996932,113.15163,193.33823,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:46.050032,113.16455,193.34999,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:46.097288,113.16599,193.35786,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:46.143319,113.18211,193.35460,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:46.189968,113.20347,193.38321,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:46.235383,113.21114,193.39963,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:46.280707,113.20159,193.37402,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:46.327222,113.21576,193.35893,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:46.374265,113.23957,193.34679,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:46.428314,113.25024,193.31865,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:46.476915,113.25673,193.30499,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:46.52511,113.25301,193.30818,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:46.571936,113.24307,193.29303,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:46.64847,113.22808,193.28484,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:46.697314,113.22184,193.28242,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:46.746426,113.21831,193.29208,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:46.796901,113.22260,193.29587,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:46.843551,113.22388,193.28664,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:46.89026,113.22240,193.30476,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:46.936569,113.20671,193.29597,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:46.987343,113.19482,193.26617,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:47.036231,113.17358,193.25035,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:47.08998,113.18533,193.26924,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:47.134667,113.19598,193.28346,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:47.180777,113.19508,193.26743,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:47.226239,113.20054,193.24930,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:47.270484,113.19225,193.21907,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:47.315288,113.18867,193.20256,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:47.361215,113.18372,193.19479,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:47.406394,113.16933,193.20697,,,
12,video,./project/video.MP4,2024-08-19 13:24:50.972939,2024-08-19 13:26:14.919402,58,4,2024-08-19 13:24:51.786775+03,,light car,2.000000,5.000000,2024-08-19 13:25:47.451107,113.15801,193.19371,,,
